"code","name","lat","long","metro"
"VUP","VUP - Alfonso López Pumarejo Airport",10.4336195,-73.24779,1119
"WYS","WYS - Yellowstone Airport",44.686718,-111.11456,10929
"XAP","XAP - Serafin Enoss Bertaso Airport",-27.134077,-52.66066,1596
"YAT","YAT - Attawapiskat Airport",52.926556,-82.43047,10931
"YGK","YGK - Kingston/Norman Rogers Airport",44.22349,-76.59946,4964
"YHD","YHD - Dryden Regional Airport",49.831745,-92.74454,7744
"YIF","YIF - Saint-Augustin Airport",51.21166,-58.658207,10934
"YKG","YKG - Kangirsuk Airport",60.02758,-69.99959,10935
"YKQ","YKQ - Waskaganish Airport",51.475674,-78.75176,10936
"YNC","YNC - Wemindji Airport",53.010612,-78.83098,10937
"YOA","YOA - Ekati Airport",64.6989118,-110.614385802644,10938
"YOC","YOC - Old Crow Airport",67.5706,-139.83914,10939
"YQQ","YQQ - CFB Comox",49.71322,-124.905754,7054
"YRI","YRI - Rivière-du-Loup Airport",47.848988,-69.54227,6442
"YRJ","YRJ - Roberval Airport",48.520313,-72.26659,5506
"YRQ","YRQ - Trois-Rivières Airport",46.362705,-72.67619,2428
"YWL","YWL - Williams Lake Airport",52.185196,-122.07041,7338
"YZG","YZG - Salluit Airport",62.179337,-75.66725,10945
"ZCO","ZCO - La Araucanía Airport",-38.927166,-72.64685,1885
"AGH","AGH - Ängelholm–Helsingborg Airport (former ICAO: ESDB)",56.2874,12.86769,6744
"AIA","AIA - Alliance Municipal Airport",42.06191,-102.806984,7687
"AKN","AKN - King Salmon Airport",58.676666,-156.64917,10949
"AUQ","AUQ - Atuona Airport",-9.769181,-139.01135,10950
"AUU","AUU - Aurukun Airport",-13.354993,141.72104,10951
"AVN","AVN - Avignon – Provence Airport",43.90715,4.9018307,1192
"AXN","AXN - Alexandria Municipal Airport (Chandler Field)",45.865578,-95.39471,6289
"BDD","BDD - Badu Island Airport",-10.226584,142.22011,10954
"BET","BET - Bethel Airport",60.77972,-161.83778,7951
"BFD","BFD - Bradford Regional Airport",41.801502,-78.63955,4986
"BGG","BGG - Bingöl Airport",38.86084,40.589485,7759
"BGM","BGM - Greater Binghamton Airport (Edwin A. Link Field)",42.208107,-75.98206,1749
"BLZ","BLZ - Chileka International Airport",-15.681326,34.971706,478
"BQB","BQB - Busselton Regional Airport",-33.68533,115.39981,7070
"BSD","BSD - Baoshan Yunduan Airport",25.051563,99.165794,351
"BYO","BYO - Bonito Airport",-21.243193,-56.44983,6285
"CDB","CDB - Cold Bay Airport",55.20229,-162.7197,10963
"CFE","CFE - Clermont-Ferrand Auvergne Airport",45.78725,3.1642628,1698
"CFS","CFS - Coffs Harbour Airport",-30.322926,153.11583,5376
"CMF","CMF - Chambéry-Savoie Airport",45.63802,5.8839135,3988
"CON","CON - Concord Municipal Airport",43.205685,-71.50928,3584
"CPS","CPS - St. Louis Downtown Airport",38.577263,-90.15898,267
"CPV","CPV - Campina Grande Airport (Presidente João Suassuna Airport)",-7.2688785,-35.89402,1012
"CPX","CPX - Benjamín Rivera Noriega Airport",18.312464,-65.30389,10970
"CTC","CTC - Coronel Felipe Varela International Airport",-28.592495,-65.75499,2929
"CVO","CVO - Corvallis Municipal Airport",44.497158,-123.28679,7340
"DBQ","DBQ - Dubuque Regional Airport",42.39384,-90.70062,3826
"DUJ","DUJ - DuBois Regional Airport",41.182426,-78.89235,7414
"FAV","FAV - Fakarava Airport",-16.05435,-145.65749,10975
"FEN","FEN - Fernando de Noronha Airport (Gov. Carlos Wilson Airport)",-3.8546145,-32.424385,10976
"FLO","FLO - Florence Regional Airport",34.19319,-79.728195,3091
"FPR","FPR - St. Lucie County International Airport",27.492052,-80.367935,1033
"GED","GED - Delaware Coastal Airport",38.689697,-75.36013,4555
"GLN","GLN - Guelmim Airport",29.016846,-10.051294,2779
"GOM","GOM - Goma International Airport",-1.6630867,29.237677,1498
"GPZ","GPZ - Grand Rapids–Itasca County Airport (Gordon Newstrom Field)",47.21092,-93.51118,5275
"GUP","GUP - Gallup Municipal Airport",35.515293,-108.78011,6189
"GYU","GYU - Guyuan Liupanshan Airport[2]",36.07656,106.22576,596
"HDF","HDF - Heringsdorf Airport",53.87759,14.158118,4584
"HES","HES - Hermiston Municipal Airport (FAA: HRI)",45.828335,-119.25916,6611
"HIB","HIB - Range Regional Airport",47.392155,-92.84215,5275
"HIF","HIF - Hill Air Force Base",41.10968,-111.9827,1125
"HOB","HOB - Lea County Regional Airport",32.69235,-103.21436,4177
"HOV","HOV - Ørsta–Volda Airport, Hovden",62.180035,6.0794983,3499
"HSG","HSG - Saga Airport",33.15334,130.30309,3320
"HTO","HTO - East Hampton Airport",40.96125,-72.247826,3168
"HUO","HUO - Holingol Huolinhe Airport",45.48620585,119.415051837675,3642
"HVR","HVR - Havre City–County Airport",48.54383,-109.759125,7413
"HYR","HYR - Sawyer County Airport",46.026184,-91.44399,10995
"HZH","HZH - Liping Airport",26.317123,109.15828,10996
"IOA","IOA - Ioannina National Airport",39.692516,20.822645,4150
"ISC","ISC - St Mary's Airport",49.913414,-6.29192,10998
"JGA","JGA - Jamnagar Airport (Govardhanpur Airport)",22.46071,70.0159,1466
"KCM","KCM - Kahramanmaraş Airport",37.539192,36.965137,4056
"KOK","KOK - Kokkola-Pietarsaari Airport",63.7193,23.133781,3622
"KOS","KOS - Sihanoukville International Airport (Kaong Kang Airport)",10.580013,103.64026,8761
"KTS","KTS - Brevig Mission Airport",65.33189,-166.46677,11003
"LKN","LKN - Leknes Airport",68.154205,13.615242,8318
"LNY","LNY - Lanai Airport",20.785385,-156.95132,11005
"LUW","LUW - Syukuran Aminuddin Amir Airport",-1.0408252,122.77142,4950
"LVK","LVK - Livermore Municipal Airport",37.6961,-121.81966,298
"LYH","LYH - Lynchburg Regional Airport (Preston Glenn Field)",37.325478,-79.201416,2763
"MAJ","MAJ - Marshall Islands International Airport (Amata Kabua Int'l)",7.069028,171.28288,5739
"MCD","MCD - Mackinac Island Airport",45.863842,-84.63439,11010
"MCK","MCK - McCook Ben Nelson Regional Airport",40.20628,-100.59209,7771
"MCN","MCN - Middle Georgia Regional Airport",32.701458,-83.6501,1735
"MCW","MCW - Mason City Municipal Airport",43.15311,-93.33616,5174
"MEO","MEO - Dare County Regional Airport (FAA: MQI)",35.917885,-75.69997,5963
"MGW","MGW - Morgantown Municipal Airport (Walter L. Bill Hart Field)",39.645294,-79.92032,2322
"MHK","MHK - Manhattan Regional Airport",39.137123,-96.66993,3694
"MHV","MHV - Mojave Air and Space Port",35.05678,-118.157814,6940
"MIM","MIM - Merimbula Airport",-36.90988,149.90213,8378
"MJX","MJX - Robert J. Miller Air Park (Ocean County Airport)",39.925766,-74.29398,754
"MKG","MKG - Muskegon County Airport",43.164574,-86.23798,2564
"MKK","MKK - Molokai Airport",21.153568,-157.09633,11021
"MLS","MLS - Miles City Airport (Frank Wiley Field)",46.4289,-105.88344,7511
"MRN","MRN - Foothills Regional Airport (was Morganton-Lenoir Airport)",35.822918,-81.6131,1871
"MWL","MWL - Mineral Wells Airport",32.78209,-98.06095,6811
"MZR","MZR - Mazar-e Sharif International Airport",36.70919,67.20849,1338
"NBW","NBW - Guantanamo Bay Naval Base",20.011738,-75.12163,1863
"NBX","NBX - Nabire Airport",-3.3613482,135.49612,5090
"NCU","NCU - Nukus Airport",42.481743,59.617584,1587
"NIP","NIP - NAS Jacksonville (Towers Field)",30.22136,-81.88071,566
"NKT","NKT - Şırnak Airport",37.363785,42.059723,3021
"OAJ","OAJ - Albert J. Ellis Airport",34.828995,-77.60701,2812
"OUN","OUN - University of Oklahoma Westheimer Airport (Max Westheimer Airport)",35.240974,-97.46805,577
"PAH","PAH - Barkley Regional Airport",37.061245,-88.76751,4138
"PDP","PDP - Capitán de Corbeta Carlos A. Curbelo International Airport",-34.86112,-55.098217,3494
"PIH","PIH - Pocatello Regional Airport",42.90569,-112.58875,3887
"PNI","PNI - Pohnpei International Airport",6.985323,158.20909,7155
"PSE","PSE - Mercedita Airport",18.009071,-66.56258,2680
"PWT","PWT - Bremerton National Airport",47.49248,-122.766525,130
"PXO","PXO - Porto Santo Airport",33.07494,-16.350033,8181
"RBK","RBK - French Valley Airport (FAA: F70)",33.57543,-117.130005,2703
"RCH","RCH - Almirante Padilla Airport",11.528599,-72.919174,2836
"RCU","RCU - Las Higueras Airport",-33.096107,-64.27787,2936
"REG","REG - Reggio di Calabria Airport",38.07288,15.6491,1139
"RIW","RIW - Riverton Regional Airport",43.058666,-108.454216,6403
"RME","RME - Griffiss International Airport",43.230343,-75.40526,2111
"RMS","RMS - Ramstein Air Base",49.44004,7.597129,2624
"ROG","ROG - Rogers Municipal Airport (Carter Field)",36.372223,-94.10694,1155
"ROT","ROT - Rotorua Regional Airport",-38.109684,176.31728,4157
"ROW","ROW - Roswell International Air Center",33.30672,-104.51893,4904
"RSU","RSU - Yeosu/Suncheon Airport",34.840153,127.61404,809
"SAA","SAA - Shively Field",41.44486,-106.823524,11051
"SFM","SFM - Sanford Seacoast Regional Airport",43.401196,-70.71055,1601
"SPF","SPF - Black Hills Airport (Clyde Ice Field)",44.484764,-103.787926,6525
"SPS","SPS - Sheppard Air Force Base / Wichita Falls Municipal Airport",33.964283,-98.49182,3332
"SPW","SPW - Spencer Municipal Airport",43.16478,-95.2031,6680
"SPZ","SPZ - Springdale Municipal Airport (FAA: ASG)",36.173985,-94.122246,1155
"STC","STC - St. Cloud Regional Airport",45.546276,-94.06594,2361
"SXZ","SXZ - Siirt Airport",37.977997,41.841652,6017
"TCL","TCL - Tuscaloosa Regional Airport",33.221,-87.60966,2671
"TCO","TCO - La Florida Airport",1.81442,-78.7492,3935
"TKS","TKS - Tokushima Airport",34.1343,134.61794,1108
"TUB","TUB - Tubuai – Mataura Airport",-23.363642,-149.52226,11062
"TUP","TUP - Tupelo Regional Airport",34.266243,-88.766335,4030
"TVY","TVY - Dawei Airport",14.100179,98.20279,3117
"UKI","UKI - Ukiah Municipal Airport",39.127666,-123.20136,4686
"ULY","ULY - Ulyanovsk Vostochny Airport",54.41408,48.80234,1159
"UNG","UNG - Kiunga Airport",-6.125377,141.28572,7664
"USK","USK - Usinsk Airport",66.00259,57.37628,3985
"UTP","UTP - U-Tapao International Airport",12.675984,100.99809,3587
"VDM","VDM - Gobernador Edgardo Castello Airport",-40.86308,-63.005512,4565
"VEL","VEL - Vernal Regional Airport",40.442654,-109.51378,5910
"VLD","VLD - Valdosta Regional Airport",30.785034,-83.27651,3821
"VLN","VLN - Arturo Michelena International Airport",10.15167685,-67.9288154747878,284
"WRG","WRG - Wrangell Airport",56.485023,-132.3796,11074
"WTB","WTB - Toowoomba Wellcamp Airport",-27.56031,151.79799,2998
"WVB","WVB - Walvis Bay Airport",-22.979721,14.645278,3376
"WWD","WWD - Cape May Airport",39.00828,-74.90795,4555
"WWR","WWR - West Woodward Airport",36.436752,-99.521065,7167
"YBY","YBY - Bonnyville Airport",54.30478,-110.74423,6307
"YCG","YCG - West Kootenay Regional Airport (Castlegar Airport)",49.297348,-117.63399,7751
"YFA","YFA - Fort Albany Airport",52.20523,-81.68829,11081
"YFO","YFO - Flin Flon Airport",54.676357,-101.67834,8254
"YHY","YHY - Hay River/Merlyn Carter Airport",60.839058,-115.7844,11083
"YNL","YNL - Points North Landing Airport",58.27722,-104.08222,11084
"YPD","YPD - Parry Sound Area Municipal Airport (TC: CNK4)",45.252785,-79.82732,7992
"YPJ","YPJ - Aupaluk Airport",59.296474,-69.59984,11086
"YPR","YPR - Prince Rupert Airport",54.28611,-130.44472,7161
"YQC","YQC - Quaqtaq Airport",61.045807,-69.61843,11088
"YSF","YSF - Stony Rapids Airport",59.251015,-105.84143,11089
"YSM","YSM - Fort Smith Airport",60.02030182,-111.961998,11090
"YTQ","YTQ - Tasiujaq Airport",58.66783,-69.95635,11091
"YUD","YUD - Umiujaq Airport",56.53611,-76.51833,11092
"YVC","YVC - La Ronge (Barber Field) Airport",55.148067,-105.26686,8142
"YXK","YXK - Rimouski Airport",48.476734,-68.50545,4692
"YYQ","YYQ - Churchill Airport",58.738148,-94.07065,11095
"YZP","YZP - Sandspit Airport",53.25307,-131.81721,11096
"YZT","YZT - Port Hardy Airport",50.683823,-127.377235,11097
"ZEM","ZEM - Eastmain River Airport",52.230785,-78.519585,11098
"AAN","AAN - Al Ain International Airport",24.258514,55.61944,1006
"ABD","ABD - Abadan International Airport",30.364117,48.22691,427
"ACI","ACI - Alderney Airport",49.70875,-2.2148435,3515
"AHN","AHN - Athens Ben Epps Airport",33.949215,-83.32748,2880
"AIZ","AIZ - Lee C. Fine Memorial Airport",38.100365,-92.55044,6868
"AJR","AJR - Arvidsjaur Airport",65.59216,19.264204,11104
"AKY","AKY - Sittwe Airport",20.134836,92.87314,2720
"ALO","ALO - Waterloo Regional Airport",42.555225,-92.397964,2788
"AMH","AMH - Arba Minch Airport",6.0404453,37.58893,4096
"AQI","AQI - Al Qaisumah/Hafr Al Batin Airport",28.334408,46.121315,2256
"ASO","ASO - Asosa Airport",10.023081,34.57845,5712
"AVV","AVV - Avalon Airport",-38.038635,144.46889,2174
"AXR","AXR - Arutua Airport",-15.666667,-146.88611,11111
"AZD","AZD - Shahid Sadooghi Airport",31.901522,54.285587,1380
"AZN","AZN - Andizhan Airport",40.739174,72.31322,995
"BAY","BAY - Baia Mare Airport",47.66112,23.467453,2061
"BCD","BCD - Bacolod–Silay International Airport",10.776625,123.01491,303
"BCO","BCO - Baco Airport (Jinka Airport)",5.828034,36.53457,11116
"BDU","BDU - Bardufoss Airport",69.0596,18.538963,8360
"BEB","BEB - Benbecula Airport",57.475,-7.372312,11118
"BEJ","BEJ - Kalimarau Airport",2.1478841,117.43391,11119
"BFM","BFM - Mobile Downtown Airport",30.63567,-88.07754,1376
"BHJ","BHJ - Bhuj Airport / Bhuj Rudra Mata Air Force Base",23.2856,69.67067,1965
"BHU","BHU - Bhavnagar Airport",21.75378,72.183426,1240
"BIK","BIK - Frans Kaisiepo Airport",-1.1894938,136.10849,3613
"BJF","BJF - Båtsfjord Airport",70.60274,29.691902,11124
"BJW","BJW - Bajawa Soa Airport",-8.707969,121.058105,11125
"BJZ","BJZ - Badajoz Airport (Talavera la Real Air Base)",38.893955,-6.8188176,2241
"BLA","BLA - General José Antonio Anzoátegui International Airport",10.104063,-64.6822,966
"BLH","BLH - Blythe Airport",33.613956,-114.71358,6428
"BNI","BNI - Benin Airport",6.3171797,5.6036534,749
"BNK","BNK - Ballina Byron Gateway Airport",-28.837618,153.55624,4415
"BOW","BOW - Bartow Municipal Airport",27.943727,-81.784546,1645
"BOY","BOY - Bobo Dioulasso Airport",11.160496,-4.329764,897
"BRN","BRN - Bern Airport",46.912224,7.499167,1267
"BTJ","BTJ - Sultan Iskandar Muda International Airport",5.5188994,95.41852,2129
"BTK","BTK - Bratsk Airport",56.36498,101.70324,2220
"BTW","BTW - Batu Licin Airport",-3.411508,116.00014,11136
"BUQ","BUQ - Joshua Mqabuko Nkomo International Airport",-20.018333,28.624722,1166
"BUW","BUW - Betoambari Airport",-5.486879826,122.5690002,2999
"BUZ","BUZ - Bushehr Airport",28.957949,50.82544,1930
"BVG","BVG - Berlevåg Airport",70.87003,29.029758,11140
"BWA","BWA - Gautam Buddha Airport",27.506992,83.41994,2468
"BXU","BXU - Bancasi Airport",8.948707,125.48144,774
"CBO","CBO - Awang Airport",7.1633124,124.214005,583
"CDV","CDV - Merle K. (Mudhole) Smith Airport",60.493435,-145.47572,11144
"CEZ","CEZ - Cortez Municipal Airport",37.30267,-108.62805,7601
"CIX","CIX - FAP Captain José Abelardo Quiñones Gonzáles International Airport",-6.777319,-79.82928,1156
"CLQ","CLQ - Licenciado Miguel de la Madrid Airport",19.280561,-103.57736,1628
"CLV","CLV - Caldas Novas Airport",-17.725328,-48.614822,3616
"CMG","CMG - Corumbá International Airport",-19.013786,-57.66343,3060
"CMW","CMW - Ignacio Agramonte International Airport",21.424728,-77.84515,1196
"CNQ","CNQ - Doctor Fernando Piragine Niveyro International Airport",-27.448313,-58.75821,1181
"CRZ","CRZ - Turkmenabat Airport",39.09555,63.60062,1614
"CUE","CUE - Mariscal Lamar International Airport",-2.889444,-78.98444,1743
"CVM","CVM - General Pedro J. Méndez International Airport",23.709324,-98.958466,1990
"CVN","CVN - Clovis Municipal Airport",34.426548,-103.078514,4567
"CWF","CWF - Chennault International Airport",30.216393,-93.15059,2558
"CXJ","CXJ - Caxias do Sul Airport (Hugo Cantergiani Regional Airport)",-29.19492,-51.18693,895
"CYP","CYP - Calbayog Airport",12.078293,124.54502,1189
"CZU","CZU - Las Brujas Airport",9.33252,-75.28359,1022
"DAU","DAU - Daru Airport",-9.086667,143.20778,7088
"DBC","DBC - Baicheng Chang'an Airport",45.514046,123.040794,384
"DGT","DGT - Sibulan Airport (Dumaguete Airport)",9.333735,123.29593,824
"DIE","DIE - Arrachart Airport",-12.351111,49.294167,3992
"DIL","DIL - Presidente Nicolau Lobato International Airport",-8.54956,125.52487,2262
"DIN","DIN - Dien Bien Phu Airport",21.400822,103.00595,8779
"DIR","DIR - Aba Tenna Dejazmach Yilma International Airport",9.622856,41.854164,1512
"DLE","DLE - Dole–Jura Airport",47.04369,5.424575,6025
"DMB","DMB - Taraz Airport (Jambyl Airport)",42.866356,71.29338,1766
"DPL","DPL - Dipolog Airport",8.600481,123.343216,1165
"DUA","DUA - Durant Regional Airport–Eaker Field",33.942223,-96.39445,2942
"EJH","EJH - Al Wajh Domestic Airport",26.208208,36.474873,5117
"ELN","ELN - Bowers Field",47.029663,-120.53495,3777
"ENE","ENE - H. Hasan Aroeboesman Airport",-8.848758,121.66337,4107
"ERV","ERV - Kerrville Municipal Airport (Louis Schreiner Field)",29.977613,-99.08902,5119
"EUX","EUX - F. D. Roosevelt Airport",17.4932,-62.981068,8596
"EYP","EYP - El Alcaraván Airport",5.320657,-72.386215,3027
"FAC","FAC - Faaite Airport",-16.68686,-145.33267,11177
"FHU","FHU - Sierra Vista Municipal Airport (Libby Army Airfield)",31.591951,-110.3288,4328
"FLS","FLS - Flinders Island Airport",-40.091442,148.00516,11179
"FRO","FRO - Florø Airport",61.585804,5.0244956,6030
"FVM","FVM - Fuvahmulah Airport",-0.3095009,73.43544,8771
"FYJ","FYJ - Fuyuan Dongji Airport",48.3560283,134.2891391,1465
"GAM","GAM - Gambell Airport",63.76883,-171.7335,11183
"GAY","GAY - Gaya Airport (Bodhgaya Airport)",24.748821,84.94373,1479
"GBT","GBT - Gorgan Airport[2]",36.908733,54.41085,1928
"GDT","GDT - JAGS McCartney International Airport (Grand Turk Int'l)",21.442223,-71.146034,8111
"GDV","GDV - Dawson Community Airport",47.13889,-104.806946,7978
"GET","GET - Geraldton Airport",-28.796064,114.70237,5637
"GFF","GFF - Griffith Airport",-34.255432,146.0627,5939
"GFL","GFL - Floyd Bennett Memorial Airport",43.341927,-73.60885,2554
"GIL","GIL - Gilgit Airport",35.919365,74.33205,5542
"GIS","GIS - Gisborne Airport",-38.661934,177.98228,5514
"GLH","GLH - Mid-Delta Regional Airport",33.47953,-90.990105,4764
"GMB","GMB - Gambela Airport",8.13249,34.5653,11194
"GMR","GMR - Totegegie Airport (Gambier Island Airport)",-23.079058,-134.89117,11195
"GMU","GMU - Greenville Downtown Airport",34.85041,-82.35136,728
"GOV","GOV - Gove Airport",-12.269793,136.82246,11197
"GPS","GPS - Seymour Airport",-0.450361,-90.2684,6223
"GRW","GRW - Graciosa Airport",39.09181,-28.031773,11199
"GSM","GSM - Dayrestan Airport (Qeshm International Airport)",26.756104,55.895416,11200
"GVL","GVL - Lee Gilmer Memorial Airport",34.273666,-83.83151,1789
"GWD","GWD - Gwadar International Airport",25.23185,62.329315,4800
"GZO","GZO - Nusatupe Airport",-8.097001,156.86316,8042
"HAA","HAA - Hasvik Airport",70.486664,22.139723,11204
"HCJ","HCJ - Hechi Jinchengjiang Airport",24.8048431,107.710749851802,264
"HDS","HDS - Air Force Base Hoedspruit",-24.36994,31.044977,7059
"HFD","HFD - Hartford–Brainard Airport",41.73744,-72.6486,304
